0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.8757337616556309,0.7896104555470291,0.7231333421940231,0.6777674927981012,0.6503051550347996,0.6376616427618278,0.6365616892385058,0.6435575986050228,0.6546971262819952,0.6655127700816772,0.6700014308461082,0.6654982579493574,0.653188573754595,0.6350982973145602,0.6232373168758039,0.6222332084214273,0.6114971570891559,0.6002876190245363,0.5863878031110672,0.5666153790916706,0.5452520530619704,0.5550584857986602,0.6179454335887744,0.6989610673285815,0.7818226989240578,0.837336680391473,0.8414687849296998,0.7935989565935126,0.7054275761652904,0.5940250184788338,0.4741714609804575,0.3584909500589961,0.2493675470487462,0.14902132700879456,0.0629467232219243,0.005919107287950531,0.0,0.04953187609126841,0.12730182104274457,0.19847824130368252,0.24030757597261365,0.24341120660381232,0.21495270178571957,0.17497579335847924,0.13634251141488107,0.10524788182781375,0.08746186594380223,0.07926541159221046,0.07979619155537465,0.09090536576468633,0.10968710653346658,0.13540310651870202,0.167046789107562,0.2039188087210695,0.2466868168873333,0.2927785651524375,0.341013508305537,0.38875170064275366,0.43715933882689706,0.48177263916309876,0.5223992466523399,0.5588690433740968,0.5916437820638443,0.6202418392525946,0.6454538928836895,0.6666383335887662,0.6848886140645436,0.7010555176539208,0.7154357860707528,0.7274692099581417,0.7364037747453587,0.7422913706293639,0.743271697818626,0.7392199534740769,0.7300396089625547,0.7182100303937586,0.7044823126823894,0.6890739009487734,0.6731457823143145,0.6588637308115017,0.6464177476399984,0.6376720628666988,0.633677423975449,0.6311065616959652,0.6288423608039051,0.6259702434998404,0.6230380360702164,0.6197207832779665,0.6153279058674372,0.6100006766091561,0.6042668445541928,0.5970881262510588,0.5887224924120651,0.5812369476940011,0.5755419369910468,0.5716215154178999,0.5718915917803993,0.572636719713326,0.5638647611009486,0.554492834370262,0.5670427263030353,0.6141318417275019,0.6879213577438934,0.7569741966850527,0.7967739684127033,0.7902750603524251,0.7355841450598555,0.6450307911850186,0.5348495561003537,0.4204124895446255,0.3102489592200439,0.20981089668014352,0.12076672885799722,0.04648342496787494,0.002871909625957514,0.010992005440096264,0.06761992357567514,0.14936690657771834,0.21549545945457016,0.24989579786402327,0.24746470195476,0.21624353805052632,0.17234350448749236,0.12874924022447276,0.09281989691542147,0.06754770141130928,0.052543980645803234,0.04665819122562631,0.04917339723069247,0.05937090483845253,0.07836474659321535,0.10468964378664714,0.13846058637746328,0.17911760083111128,0.22383240910491242,0.27136419900863196,0.31885240582801,0.365486244673908,0.41005264683621867,0.45336020119220066,0.4932917613572614,0.529425084987452,0.5616560528802905,0.5896397658838928,0.614696107231103,0.6373071423113164,0.6578100757223266,0.6766940088291831,0.693805568826773,0.7081956192574093,0.718373933639699,0.7231580847399122,0.7214927085988805,0.7158771820481937,0.7077939455783042,0.6986858708871626,0.6886714292380574,0.6773462630466502,0.6650081428198718,0.6532342876550534,0.6429326722671211,0.6334642240887542,0.6235979845167252,0.6143797548745518,0.6061154686564567,0.5985985040801123,0.5921814298305721,0.5857529699559993,0.5823206419403415,0.581621298281906,0.5834556341848169,0.5833367867963792,0.5744084276867047,0.5658510534049874,0.5777738681486895,0.6219671363560169,0.6911032994104804,0.7586463453102228,0.8034226899640924,0.8009604607416883,0.7512779313420785,0.6661216090623805,0.5602317043717129,0.44818498497353687,0.3387256910384995,0.2365118378641422,0.1440459368162692,0.06556528444999632,0.017697995511014142,0.01882152421032446,0.06436524343597672,0.1340585226394686,0.19456043092214692,0.22957035391925507,0.22800747648428255,0.19806015771916607,0.15690175489569747,0.1173059513984378,0.08665015281008959,0.06867545690236687,0.06162816441080965,0.06478019237325494,0.07750746234570283,0.09900146284717026,0.12735352699345315,0.1606354567499042,0.19923425632274183,0.24371841421221774,0.29152680096346373,0.33950743531000827,0.38672884240516403,0.4313406378793738,0.47269314674233875,0.5091808924493866,0.5414937041826478,0.5697538001797535,0.593766296325184,0.6139019234241236,0.6301496053590689,0.643297774960859,0.6542483281983236,0.6639457538441706,0.6739918341383788,0.682552943960447,0.6873998542024902,0.6893522688872276,0.6868675781446463,0.6799678465840495,0.6724505985006637,0.6649314098289127,0.6555382085698955,0.6442967071995129,0.6328936274983796,0.6216826803908471,0.6095672503939706,0.5964190298156349,0.5829894949819003,0.5701099860167136,0.5579005444372163,0.5468091788612464,0.5380238081407538,0.5324390244008925,0.5297181701331164,0.5302076903762933,0.5300960831267618,0.5205394351679176,0.5073475521954554,0.5022501577644745,0.5071954044554374,0.5274500121882602,0.5675303739579167,0.631624648243327,0.7236491637827709,0.847731782013506,1.0
